Start Time,End Time,Subtitle
01:40:56:18,01:40:57:19,AMELIA: Is that Murph?
01:40:58:12,01:41:00:23,She's... She's grown.
01:41:01:03,01:41:02:17,"MURPH: Brand, did you know?"
01:41:03:21,01:41:05:13,"He told you, right?"
01:41:08:15,01:41:09:22,You knew.
01:41:11:16,01:41:13:04,This was all a sham.
01:41:14:05,01:41:15:21,You left us here.
01:41:17:24,01:41:19:12,To suffocate.
01:41:21:14,01:41:22:23,To starve.
01:41:26:07,01:41:27:21,Did my father know too?
01:41:28:08,01:41:29:22,(MURPH SNIFFLES)
01:41:30:11,01:41:31:22,Dad?
01:41:33:16,01:41:35:14,I just want to know...
01:41:36:22,01:41:38:22,...if you left me here to die.
01:41:41:12,01:41:43:12,I just have to know.
01:41:49:01,01:41:50:11,"Cooper, my..."
01:41:51:23,01:41:53:21,My father dedicated...
01:41:54:06,01:41:59:06,...his whole life to Plan A. I have no idea what she's talking about.
01:42:00:23,01:42:02:03,MANN: I do.
01:42:07:06,01:42:09:22,He never even hoped to get the people off the Earth?
01:42:11:03,01:42:12:08,No.
01:42:16:09,01:42:20:05,But he's been trying to solve the gravity equation for 40 years.
01:42:20:17,01:42:24:03,"Amelia, your father solved his equation before I even left."
01:42:24:17,01:42:26:14,Then why wouldn't he use it?
01:42:26:18,01:42:30:17,The equation couldn't reconcile relativity with quantum mechanics. You need more.
01:42:30:21,01:42:32:20,More? More what?
01:42:32:24,01:42:35:24,MANN: More data. You need to see into a black hole.
01:42:36:04,01:42:38:06,The laws of nature prohibit a naked singularity.
01:42:38:10,01:42:39:22,"Romilly, is that true?"
01:42:41:05,01:42:44:22,"ROMILLY: If a black hole is an oyster, then the singularity's the pearl inside."
01:42:45:02,01:42:47:20,"The gravity's so strong, it's always hidden in darkness..."
01:42:47:24,01:42:49:10,...behind the horizon.
01:42:50:20,01:42:52:22,That's why we call it a black hole.
01:42:53:02,01:42:56:12,"Okay, but if we see beyond the horizon..."
01:42:57:02,01:42:58:14,"We can't, Coop."
01:42:58:18,01:43:01:06,MANN: There are some things that aren't meant to be known.
01:43:01:14,01:43:05:15,Your father had to find another way to save the human race from extinction.
01:43:05:19,01:43:07:07,Plan B. A colony.
01:43:07:11,01:43:09:03,Why not tell people?
01:43:10:17,01:43:13:20,#NAME?
01:43:13:24,01:43:18:03,...to get people to work together to save the species instead of themselves.
01:43:18:07,01:43:19:11,Or their children.
01:43:19:15,01:43:20:16,Bullshit.
01:43:20:20,01:43:23:15,MANN: You never would've come unless you believed you would save them.
01:43:23:19,01:43:26:24,Evolution has yet to transcend that simple barrier.
01:43:27:04,01:43:29:15,"We can care deeply, selflessly about..."
01:43:29:19,01:43:33:07,"...those we know, but that empathy rarely extends beyond our line of sight."
01:43:33:11,01:43:35:04,AMELIA: But the lie.
01:43:38:11,01:43:40:21,That monstrous lie?
01:43:42:03,01:43:43:10,MANN: Unforgivable.
01:43:43:14,01:43:45:01,And he knew that.
01:43:45:19,01:43:50:03,He was prepared to destroy his own humanity in order to save the species.
01:43:50:07,01:43:52:17,#NAME?
01:43:54:04,01:43:59:01,COOPER: An incredible sacrifice is being made by the people on Earth who are gonna die!
01:43:59:12,01:44:01:16,Because in his fucking arrogance...
01:44:02:02,01:44:04:04,...he declared their case hopeless.
01:44:04:20,01:44:06:08,"MANN: I'm sorry, Cooper..."
01:44:06:21,01:44:08:08,...their case is hopeless.
01:44:08:12,01:44:10:15,No. No.
01:44:11:06,01:44:12:18,We are the future.
01:44:16:10,01:44:18:08,"AMELIA: Cooper, what can I do?"
01:44:21:13,01:44:23:09,COOPER: Let me go home.
01:44:23:23,01:44:25:21,GETTY: You're absolutely positive?
01:44:26:12,01:44:29:00,MURPH: His solution was correct. He'd had it for years.
01:44:29:16,01:44:32:07,- It's worthless? - It's half the answer.
01:44:33:06,01:44:36:06,"Okay, how do you find the other half?"
01:44:36:21,01:44:38:13,Out there? A black hole.
01:44:38:17,01:44:41:13,#NAME?
01:44:42:21,01:44:44:13,I'm not sure you can.
01:44:46:11,01:44:49:03,"GETTY: God, they just pack up and leave."
01:44:50:13,01:44:52:15,What are they hoping to find?
01:44:53:05,01:44:54:06,MURPH: Survival.
01:45:02:01,01:45:03:03,Damn it.
01:45:06:01,01:45:09:20,"GETTY: Murph, don't...? Don't people have a right to know?"
01:45:10:11,01:45:14:13,"Panic won't help. We just have to keep working, same as ever."
01:45:14:17,01:45:18:02,But isn't that exactly what Professor Brand was manipulating us to do?
01:45:18:06,01:45:21:12,Brand gave up on us. I'm still trying to solve this.
01:45:22:03,01:45:23:05,So...
01:45:24:15,01:45:26:07,...do you have an idea?
01:45:26:24,01:45:28:08,A feeling.
01:45:31:18,01:45:33:18,I told you about my ghost.
01:45:35:18,01:45:37:19,My dad thought I called it a ghost...
01:45:38:06,01:45:39:22,...because I was scared of it.
01:45:43:09,01:45:44:17,But I was never scared of it.
01:45:46:22,01:45:49:14,I called it a ghost because it felt...
01:45:52:00,01:45:53:16,It felt like a person.
01:45:56:05,01:45:57:21,It was trying to tell me something.
01:46:00:21,01:46:03:21,"If there's an answer here on Earth, it's back there..."
01:46:04:08,01:46:06:06,"...somehow, in that room."
01:46:06:19,01:46:08:13,So I have to find it.
01:46:11:23,01:46:13:17,We're running out of time.
01:46:15:15,01:46:17:15,CASE: What about auxiliary oxygen scrubbers?
01:46:17:19,01:46:19:23,"COOPER: No, they can stay. I'll be sleeping anyway."
01:46:20:03,01:46:21:17,#NAME?
01:46:21:21,01:46:23:21,I have a suggestion for your return journey.
01:46:24:01,01:46:26:19,"- Yeah, what's that? - Have one last crack at the black hole."
01:46:28:16,01:46:30:06,"I'm going home, Rom."
01:46:30:10,01:46:33:16,"Yeah, I know. This isn't going to cost you any time."
01:46:34:10,01:46:36:06,There's a chance for the people on Earth.
01:46:37:00,01:46:40:01,- Talk to me. - Gargantua's an older spinning black hole.
01:46:40:05,01:46:44:03,- It's what we call a gentle singularity. - Gentle?
01:46:44:07,01:46:47:18,ROMILLY: They're hardly gentle. But the tidal gravity is so quick that...
01:46:47:22,01:46:52:04,"...something crossing the horizon fast might survive. A probe, say."
01:46:52:08,01:46:56:24,#NAME?
01:46:57:04,01:47:00:06,"So, what's to say there isn't some way that the probe..."
01:47:00:10,01:47:03:08,...can glimpse the singularity and relay the quantum data?
01:47:03:12,01:47:06:18,If he's equipped to transmit every form of energy that can pulse.
01:47:06:22,01:47:09:17,"TARS: Just when did this probe become a ""He,"" professor?"
01:47:10:06,01:47:12:00,TARS is the obvious candidate.
01:47:12:20,01:47:14:18,I've already told him what to look for.
01:47:14:22,01:47:17:15,"I'd need the old optical transmitter off KIPP, Cooper."
01:47:17:19,01:47:19:03,You'd do this for us?
01:47:19:07,01:47:23:05,"Before you get all teary, remember that as a robot I have to do anything you say."
01:47:24:04,01:47:25:15,Your cue light's broken.
01:47:25:19,01:47:27:08,I'm not joking.
01:47:29:23,01:47:33:05,I'll need TARS to remove and adapt some components from KIPP.
01:47:33:09,01:47:35:17,I don't want to disturb his archival functions.
01:47:35:21,01:47:37:09,I'll supervise.
01:47:37:17,01:47:38:18,All right.
01:47:38:22,01:47:43:14,"Dr. Mann, we need to find three secure sites. One for Brand's lab, two for habitat."
01:47:43:18,01:47:46:05,"Once those modules have landed, you don't want to move them."
01:47:46:09,01:47:48:22,"I can take you to the probe sites, but I don't think..."
01:47:49:02,01:47:51:19,...these conditions will hold. I think we should wait.
01:47:51:23,01:47:54:19,COOPER: CASE is headed down with the rest of the distillery equipment.
01:47:54:23,01:47:57:19,I'd really like to secure those sites by nightfall.
01:47:59:17,01:48:02:19,"Well, these squalls do usually blow over."
01:48:03:05,01:48:04:08,"Okay, then."
01:48:04:12,01:48:06:18,- You'll need a long-range transmitter. - Got it.
01:48:06:22,01:48:08:11,#NAME?
01:48:09:01,01:48:10:02,Follow me.
01:48:10:21,01:48:13:01,"TARS, 72 hours, yeah?"
01:48:13:05,01:48:14:10,"Roger that, Cooper."
01:48:20:17,01:48:23:18,MANN: Brand told me why you feel you have to go back.
01:48:25:14,01:48:28:08,But I'd be remiss if I didn't at least mention...
01:48:28:16,01:48:32:20,...that a mission such as ours could certainly use an extra engineer.
01:48:34:16,01:48:38:22,"You better slow down, turbo. Safety first, CASE, remember."
01:48:39:13,01:48:41:07,"CASE: Safety first, Cooper."
01:48:42:13,01:48:45:13,"COOPER: I have to tell you, Dr. Mann, I'm honored to be a part of this."
01:48:45:22,01:48:50:23,"But once we set up base camp and secure those modules, my work's done here."
01:48:51:09,01:48:52:17,I'm going home.
01:48:54:04,01:48:56:04,(SPEAKING INDISTINCTLY)
01:49:00:17,01:49:04:05,MANN: You have attachments. But even without a family...
01:49:04:15,01:49:09:02,...I can promise you that that yearning to be with other people is powerful.
01:49:09:18,01:49:13:02,That emotion is at the foundation...
01:49:13:18,01:49:16:19,...of what makes us human. It's not to be taken lightly.
01:49:22:18,01:49:24:08,(LOIS COUGHING)
01:49:24:19,01:49:27:09,#NAME?
01:49:37:23,01:49:39:21,COOP: Mom lets me play in here.
01:49:41:19,01:49:43:01,I don't touch your stuff.
01:49:44:14,01:49:46:06,(WHIRRING)
01:50:14:01,01:50:15:16,MANN: Just take this gently.
01:50:20:19,01:50:24:04,"You know why we couldn't just send machines on these missions, don't you?"
01:50:24:19,01:50:29:10,A machine doesn't improvise well because you can't program a fear of death.
01:50:30:07,01:50:32:15,Our survival instinct is our single greatest...
01:50:32:19,01:50:36:08,"...source of inspiration. Take you, for example."
01:50:37:01,01:50:38:09,A father...
01:50:38:21,01:50:41:21,...with a survival instinct that extends to your kids.
01:50:43:01,01:50:47:17,What does research tell us is the last thing you're going to see before you die?
01:50:49:10,01:50:51:21,Your children. Their faces.
01:50:52:06,01:50:54:20,"At the moment of death, your mind's gonna push..."
01:50:54:24,01:50:56:17,...a little bit harder to survive.
01:50:57:10,01:50:58:11,For them.
01:50:59:08,01:51:00:14,Deep breath.
01:51:02:21,01:51:06:15,"Uh, hey. I bet you're Coop. Why don't you have a seat here for me?"
01:51:06:22,01:51:09:06,It's bad. They cannot stay here.
01:51:09:23,01:51:11:06,#NAME?
01:51:19:14,01:51:21:01,"ROMILLY: TARS, what's taking so long?"
01:51:21:05,01:51:24:02,"TARS: Professor, I am having trouble completing the boot up."
01:51:24:06,01:51:25:19,I don't understand.
01:51:31:01,01:51:32:10,(COOPER EXHALES)
01:51:32:14,01:51:33:21,COOPER: It's funny.
01:51:35:23,01:51:37:14,When I left Earth...
01:51:38:14,01:51:40:16,...I thought I was prepared to die.
01:51:42:17,01:51:44:01,The truth is...
01:51:46:06,01:51:51:06,...l never really considered the possibility that my planet wasn't the one.
01:51:53:23,01:51:56:07,Nothing worked out the way it was supposed to.
01:51:56:11,01:51:57:12,COOPER: Let's go.
01:52:03:15,01:52:05:02,(YELLS)
01:52:05:23,01:52:08:18,"All right, buddy, give me a big deep breath."
01:52:13:13,01:52:14:23,What is this?
01:52:15:09,01:52:19:06,- What are you doing? - I'm sorry! I can't let you leave with that ship.
01:52:19:14,01:52:21:22,We're gonna need it to complete the mission...
01:52:22:06,01:52:25:16,...once the others realize what this place isn't.
01:52:25:23,01:52:28:17,We cannot survive here. I'm sorry!
01:52:29:04,01:52:30:05,I'm sorry!
01:52:30:09,01:52:31:11,(MANN GRUNTING)
01:52:34:21,01:52:36:06,(MANN YELLS)
01:52:39:23,01:52:43:02,MURPH: They can't stay here anymore. GETTY: You have to leave right now.
01:52:43:06,01:52:46:19,Let me make something abundantly clear. You have a responsibility...
01:52:46:23,01:52:50:02,"GETTY: Oh! Jesus! TOM: Coop, get her stuff. She's going home."
01:52:50:10,01:52:52:08,"Dad didn't raise you to be this dumb, Tom!"
01:52:52:12,01:52:56:14,"Dad didn't raise me, Grandpa did. And he's buried out back with Mom and Jesse."
01:52:57:05,01:52:59:21,(PANTING) You faked all the data?
01:53:01:14,01:53:02:16,MANN: Yeah.
01:53:06:16,01:53:08:09,There's no surface?
01:53:08:13,01:53:09:17,MANN: No.
01:53:10:16,01:53:12:16,"I tried to do my duty, Cooper..."
01:53:12:20,01:53:17:20,...but I knew the day that I arrived here that this place had nothing.
01:53:18:11,01:53:22:06,And I resisted the temptation for years...
01:53:22:21,01:53:24:23,...but I knew that...
01:53:25:07,01:53:28:03,"...if I just pressed that button, then..."
01:53:28:10,01:53:30:10,...somebody would come and save me.
01:53:31:11,01:53:32:23,You fucking coward.
01:53:33:19,01:53:34:20,Yes.
01:53:40:07,01:53:41:08,Yes.
01:53:43:06,01:53:44:07,Yes.
01:53:45:13,01:53:46:14,Yes.
01:53:46:18,01:53:48:06,(BOTH GRUNTING)
01:53:58:02,01:54:02:15,"MURPH: Listen, if you're not going to go, let your family go. Just save your family."
01:54:03:03,01:54:05:10,And we go live underground with you?
01:54:05:14,01:54:07:12,Pray that Daddy comes to save us?
01:54:07:16,01:54:11:04,Dad's not coming back. He never was coming back. It's up to me.
01:54:11:08,01:54:13:05,You're gonna save everybody?
01:54:13:14,01:54:16:10,- Because Dad couldn't do it. - Dad didn't even try!
01:54:16:14,01:54:18:18,TOM: Dad just abandoned us!
01:54:19:12,01:54:21:08,He left us here to die.
01:54:22:01,01:54:23:17,Nobody's going with you.
01:54:27:10,01:54:30:03,You gonna wait for your next kid to die?
01:54:33:03,01:54:34:10,(SOFTLY) Get out.
01:54:35:07,01:54:36:15,And don't come back.
01:54:41:12,01:54:43:08,MURPH: You can keep my stuff.
01:54:44:23,01:54:46:17,(BOTH GRUNTING)
01:54:54:06,01:54:55:15,Stop it!
01:54:58:15,01:55:00:05,No. No!
01:55:01:07,01:55:04:05,"COOPER: Dr. Mann, there's a 50-50 chance you're gonna kill yourself!"
01:55:05:01,01:55:07:01,MANN: Those are the best odds I've had in years.
01:55:07:05,01:55:09:09,(AIR WHOOSHING AND COOPER YELLING)
01:55:27:11,01:55:29:07,"Don't judge me, Cooper."
01:55:30:01,01:55:32:07,You were never tested like I was.
01:55:32:22,01:55:34:09,Few men have been.
01:55:42:17,01:55:43:21,"You tried your best, Murph."
01:55:53:10,01:55:54:19,"You're feeling it, aren't you?"
01:55:54:23,01:55:56:07,(COOPER COUGHING)
01:55:56:11,01:55:58:07,The survival instinct.
01:55:59:05,01:56:03:13,That's what drove me. It's what drives all of us. And it's what's gonna save us.
01:56:04:17,01:56:08:01,"Because I want to save all of us. For you, Cooper."
01:56:13:05,01:56:16:18,"I'm sorry, I can't watch you go through this. I'm sorry."
01:56:17:02,01:56:19:18,"I thought I could, but I can't."
01:56:20:20,01:56:23:00,I'm here. I'm here for you.
01:56:23:07,01:56:25:08,"Just listen to my voice, Cooper."
01:56:26:04,01:56:27:12,I'm right here.
01:56:29:08,01:56:30:16,You're not alone.
01:56:40:09,01:56:41:21,Do you see your children?
01:56:45:03,01:56:46:11,It's okay.
01:56:47:10,01:56:49:04,They're right there with you.
01:56:53:01,01:56:55:15,Did Professor Brand tell you that poem before you left?
01:56:56:11,01:56:57:23,Do you remember?
01:57:00:08,01:57:03:00,MANN (PANTING): Do not go gentle into that good night
01:57:04:22,01:57:07:18,Old age should burn and rave
01:57:07:22,01:57:09:12,At close of day
01:57:11:02,01:57:13:11,"Rage, rage against the dying of the light"
01:57:19:15,01:57:21:06,(COMM CLICKS OFF)
01:57:38:02,01:57:39:18,Brand! Help!
01:57:39:22,01:57:41:21,#NAME?
01:57:48:14,01:57:49:20,AMELIA: CASE!
01:57:50:05,01:57:51:12,COOPER: No air.
01:57:52:08,01:57:53:13,Ammonia.
01:57:54:15,01:57:57:03,"Cooper. Cooper, we're coming! CASE!"
01:57:57:07,01:57:59:05,"CASE: I have a fix. -Go! Go, go, go!"
01:57:59:09,01:58:01:11,CASE: And away!
01:58:13:00,01:58:15:05,"Cooper, we're coming. Hang in there. Don't talk."
01:58:15:09,01:58:17:16,Try to breathe as little as possible. We're almost there.
01:58:21:08,01:58:23:08,"TARS: There's a security lockout, sir."
01:58:23:12,01:58:26:18,It requires a person to access function.
01:58:31:20,01:58:33:08,"It's all yours, sir."
01:58:41:13,01:58:42:24,AMELIA: Try not to breathe.
01:58:43:24,01:58:45:16,We're coming. We're coming right now.
01:58:45:20,01:58:47:23,"CASE, come on! Come on!"
01:58:48:03,01:58:50:20,"We got to go faster, CASE! Faster, faster, faster!"
01:58:55:08,01:58:57:01,Hang in there. Come on.
01:59:03:13,01:59:06:20,"I see him, I see him! CASE, bank! Bank right!"
01:59:25:21,01:59:27:10,Cooper! Cooper!
01:59:27:19,01:59:28:21,I'm here!
01:59:52:02,01:59:54:03,This data makes no sense.
02:00:02:13,02:00:03:19,I'm sorry.
02:00:04:03,02:00:06:17,- What? - Mann was lying!
02:00:14:11,02:00:16:06,Go. Go.
02:00:17:08,02:00:18:09,Romilly.
02:00:18:18,02:00:19:19,AMELIA: Romilly!
02:00:20:03,02:00:22:13,"Romilly! Do you read me, Romilly?"
02:00:23:03,02:00:25:03,"TARS: Step back, professor! Step back!"
02:00:31:20,02:00:32:21,(COMM CLICKS ON)
02:00:33:01,02:00:35:15,"COOPER: Romilly... AMELIA: Romilly, do you read me?"
02:00:38:16,02:00:39:24,Keep watch!
02:00:41:04,02:00:42:07,Lois?
02:00:42:19,02:00:45:07,"COOPER: What happened to caution, CASE? -Safety first, Cooper."
02:00:46:16,02:00:50:02,"Romilly? Romilly, do you read me? This is Brand."
02:00:52:23,02:00:53:24,AMELIA: Romilly?
02:00:54:04,02:00:56:18,CASE: Dr. Brand. Cooper. There's been an explosion.
02:00:57:09,02:00:59:04,Dr. Mann's compound.
02:01:13:04,02:01:15:07,(WHIRRING)
02:01:26:19,02:01:28:20,"TARS, TARS, 10 o'clock!"
02:01:35:05,02:01:37:04,COOPER: Let me know when TARS is aboard.
02:01:40:19,02:01:42:16,TARS: Romilly did not survive.
02:01:43:21,02:01:45:13,I could not save him.
02:01:45:17,02:01:47:04,CASE: TARS is in. - I'll take her now.
02:01:47:08,02:01:50:05,- Do we have a fix on the Ranger? CASE: He's pushing into orbit!
02:01:50:09,02:01:53:09,"If he takes control of that ship, we're dead."
02:01:54:14,02:01:57:13,- He'd maroon us? - He is marooning us.
02:01:59:14,02:02:02:02,I'll meet you guys downstairs. Go wait by the car.
02:02:09:22,02:02:14:03,Come on! Give me your bag. Get in the backseat. Get in the backseat now!
02:02:19:18,02:02:21:16,"COOPER: Dr. Mann, please respond."
02:02:22:07,02:02:24:09,"Dr. Mann, please respond!"
02:02:24:13,02:02:26:18,CASE: He doesn't know the Endurance docking procedure.
02:02:26:22,02:02:29:10,#NAME?
02:02:30:15,02:02:31:16,Nice.
02:02:31:20,02:02:34:18,"- What's your trust setting, TARS? - Lower than yours apparently."
02:02:38:09,02:02:41:23,"COOPER"". Do not attempt docking. I repeat, do not attempt docking."
02:02:42:03,02:02:43:04,Please res...
02:02:43:08,02:02:44:14,(COMM CLICKS OFF)
02:03:42:14,02:03:44:23,COMPUTER: Auto-docking sequence withheld.
02:03:45:03,02:03:47:19,#NAME?
02:03:48:12,02:03:49:20,Override.
02:03:50:08,02:03:52:05,Unauthorized.
02:03:56:08,02:04:00:11,"COOPER: Do not attempt docking. I repeat, do not attempt docking. Please resp..."
02:04:05:16,02:04:07:11,(GRUNTING)
02:04:44:06,02:04:46:11,Moving slowly toward the Endurance.
02:05:05:13,02:05:07:01,(ALARM BEEPING)
02:05:10:23,02:05:12:13,COMPUTER: Imperfect contact.
02:05:12:17,02:05:14:18,#NAME?
02:05:22:13,02:05:25:02,#NAME?
02:05:26:22,02:05:28:05,"Dr. Mann, do not..."
02:05:28:09,02:05:29:24,(ALARM BEEPING)
02:05:40:06,02:05:41:12,(ALARM STOPS)
02:05:49:16,02:05:52:16,COMPUTER: Hatch lockout disengaged.
02:06:01:05,02:06:04:17,"Dr. Mann, do not, I repeat, do not open the hatch."
02:06:05:01,02:06:06:22,"I repeat, do not open the hatch."
02:06:07:02,02:06:09:22,"If you open the hatch, the airlock will depressurize."
02:06:20:18,02:06:22:09,(ALARM BEEPING)
02:06:35:20,02:06:38:03,#NAME?
02:06:44:00,02:06:46:15,"Okay, pull back. Retro thrusters, everything we've got, CASE!"
02:06:46:19,02:06:48:12,CASE: Thrusters are full! -Back!
02:06:48:16,02:06:50:16,Relay my transmission to the onboard computer...
02:06:50:20,02:06:52:23,...and have it rebroadcast as emergency P.A.
02:06:53:03,02:06:54:04,Dr. Mann...
02:06:56:18,02:06:59:15,"AMELIA: I repeat, do not open the inner hatch. I repeat..."
02:06:59:19,02:07:00:20,Brand?
02:07:01:16,02:07:03:17,I don't know what he said to you...
02:07:03:21,02:07:06:13,...but I am taking command of the Endurance.
02:07:06:24,02:07:09:01,And then we can talk about completing the mission.
02:07:12:12,02:07:14:05,"Dr. Mann, listen to me."
02:07:15:00,02:07:17:00,This is not about my life.
02:07:17:15,02:07:20:21,Or Cooper's life. This is about all mankind.
02:07:21:11,02:07:22:21,There is a moment...
02:07:29:05,02:07:30:13,It is not sa...
02:07:38:21,02:07:39:22,"Oh, my God."
02:07:45:15,02:07:47:04,(CONTROLS CLICKING)
02:07:58:05,02:08:02:04,CASE: There's no point using fuel to chase... -Analyze the Endurance's spin.
02:08:07:10,02:08:09:15,#NAME?
02:08:14:05,02:08:17:02,"CASE: Endurance rotation is 67, 68 RPM."
02:08:17:06,02:08:19:17,"Okay, get ready to match our spin with the retro thrusters."
02:08:19:21,02:08:21:23,CASE: It's not possible. COOPER: No...
02:08:22:03,02:08:23:07,...it's necessary.
02:08:34:22,02:08:37:02,CASE: Endurance is hitting stratosphere!
02:08:41:03,02:08:43:04,AMELIA: She's got no heat shield.
02:08:46:07,02:08:48:01,#NAME?
02:08:56:12,02:08:59:16,CASE: Cooper! This is no time for caution.
02:09:01:05,02:09:03:16,"COOPER: CASE, if I black out, you take the stick."
02:09:03:20,02:09:06:07,"TARS, get ready to engage the docking mechanism."
02:09:13:08,02:09:14:20,CASE: Endurance is starting to heat.
02:09:14:24,02:09:16:08,Twenty feet out.
02:09:16:12,02:09:19:00,"TARS: I need three degrees starboard, Cooper."
02:09:19:04,02:09:21:04,Ten feet out.
02:09:21:08,02:09:23:20,"TARS: Cooper, we are lined up."
02:09:24:00,02:09:25:14,Initiating spin!
02:09:41:01,02:09:42:13,(GROANING)
02:10:07:04,02:10:08:09,"Come on, TARS."
02:10:16:15,02:10:18:04,"Come on, TARS!"
02:10:29:10,02:10:31:20,"TARS: We are locked, Cooper. - Locked. Easing up!"
02:10:39:17,02:10:41:01,Easy.
02:10:42:05,02:10:43:13,Easy.
02:10:49:09,02:10:50:21,Retro thrusters!
02:10:58:20,02:11:00:08,Main engines on.
02:11:06:03,02:11:08:20,"Pushing out of orbit. Come on, baby."
02:11:16:20,02:11:18:12,Killing main engines!
02:11:19:18,02:11:21:10,"Okay, we're out of orbit."
02:11:27:10,02:11:28:14,(LAUGHING)
02:11:28:18,02:11:31:15,Okay. And for our next trick!
02:11:33:11,02:11:37:07,CASE: It'll have to be good. We're heading into Gargantua's pull.
02:11:38:05,02:11:39:06,"COOPER: Oh, shit."
02:11:39:18,02:11:41:13,#NAME?
02:11:42:19,02:11:44:09,(PANTING)
02:12:02:16,02:12:04:00,(GRUNTING)
02:12:10:08,02:12:11:21,(PANTING)
02:12:18:04,02:12:19:14,(ALARMS WAILING)
02:12:31:13,02:12:33:21,"CASE: Cooper, we're slipping towards Gargantua."
02:12:35:05,02:12:37:04,Shall I use main engines?
02:12:37:08,02:12:38:09,No.
02:12:38:23,02:12:41:05,We got to let her slide as far as we can.
02:12:50:00,02:12:52:21,"COOPER: Give it to me. TARS: There's good news, there's bad news."
02:12:53:01,02:12:56:16,"Yeah, I've heard that one, TARS. Give it to me straight."
02:13:05:12,02:13:08:18,"The backup generator kicked in, so the system's stable. They're all good."
02:13:08:22,02:13:09:23,Good.
02:13:10:09,02:13:13:17,Okay. The navigational hub has been completely destroyed.
02:13:13:21,02:13:16:20,We don't have enough life support to make it back to Earth...
02:13:16:24,02:13:19:02,...but we can scratch our way to Edmunds' planet.
02:13:19:06,02:13:20:14,AMELIA: What about fuel?
02:13:20:24,02:13:23:12,Not enough. But I have a plan.
02:13:24:03,02:13:28:03,COOPER: We let Gargantua pull us down close to her horizon.
02:13:28:15,02:13:31:21,"Then a powered slingshot around, launching us towards Edmunds' planet."
02:13:32:01,02:13:34:13,AMELIA: Manually? -That's what I'm here for.
02:13:34:17,02:13:37:10,I'm gonna take us just inside the critical orbit.
02:13:37:14,02:13:40:02,AMELIA: What about time slippage? - Neither of us has time to worry...
02:13:40:06,02:13:41:22,"...about relativity right now, Dr. Brand."
02:13:46:13,02:13:48:02,"I'm sorry, Cooper."
02:13:51:05,02:13:54:11,COOPER: Once we've gathered enough speed around Gargantua...
02:13:54:19,02:13:56:15,...we use Lander 1...
02:13:57:03,02:13:59:10,...and Ranger 2 as rocket boosters to...
02:14:00:14,02:14:02:14,...push us out of the black hole's gravity.
02:14:04:22,02:14:07:14,The Lender's linkages have been destroyed...
02:14:07:18,02:14:10:02,...so we'll have to control manually.
02:14:11:07,02:14:14:18,"Once Lander 1 is spent, TARS will detach..."
02:14:14:22,02:14:16:15,TARS: And get sucked into that black hole.
02:14:17:06,02:14:19:05,AMELIA: Why does TARS have to detach?
02:14:19:09,02:14:21:10,We have to shed the weight to escape the gravity.
02:14:21:14,02:14:22:23,TARS: Newton's third law.
02:14:23:03,02:14:25:20,The only way humans have ever figured out of getting somewhere...
02:14:26:00,02:14:27:13,...is to leave something behind.
02:14:27:17,02:14:30:19,"Cooper, you can't ask TARS to do this for us."
02:14:30:23,02:14:34:19,He's a robot. So you don't have to ask him to do anything.
02:14:34:23,02:14:36:06,"AMELIA: Cooper, you asshole!"
02:14:36:15,02:14:38:15,"Sorry, you broke up a little bit there."
02:14:38:21,02:14:41:03,"TARS: It's what we intended, Dr. Brand."
02:14:41:11,02:14:43:22,It's our only chance to save people on Earth.
02:14:44:02,02:14:47:07,If I can find a way to transmit the quantum data I'll find in there...
02:14:47:11,02:14:49:07,...they might still make it.
02:14:50:08,02:14:52:23,Let's just hope there's still someone there to save.
02:15:01:12,02:15:03:04,(HULL CREAKING)
02:15:21:11,02:15:23:03,CASE: Maximum velocity achieved.
02:15:24:09,02:15:26:21,Prepare to fire escape thrusters.
02:15:27:01,02:15:28:03,Ready?
02:15:28:07,02:15:29:17,Ready.
02:15:29:21,02:15:31:01,TARS: Ready.
02:15:31:05,02:15:33:00,CASE: Main engine ignition in three...
02:15:33:04,02:15:34:08,...two...
02:15:34:23,02:15:36:19,...one. Mark.
02:15:50:05,02:15:51:11,"Come on, baby."
02:15:52:15,02:15:54:20,"CASE: Lander 1 engines, on my mark."
02:15:55:04,02:15:56:05,Three...
02:15:56:15,02:15:57:18,...two...
02:15:57:22,02:15:59:10,...one. Mark.
02:16:04:18,02:16:07:08,"Ranger 2 engines, on my mark."
02:16:07:12,02:16:09:21,"Three, two, one..."
02:16:10:10,02:16:11:14,- Mark. - Fire!
02:16:21:17,02:16:24:21,This little maneuver's gonna cost us 51 years!
02:16:25:18,02:16:28:06,You don't sound so bad for pushing 120!
02:16:33:20,02:16:35:19,(BOTH WHOOP)
02:16:38:11,02:16:40:11,(ALARM BEEPING)
02:16:43:16,02:16:46:20,"CASE: Lander 1, prepare to detach on my mark."
02:16:47:12,02:16:49:12,"Three, two..."
02:16:51:03,02:16:52:17,...one. Mark.
02:16:52:21,02:16:53:23,TARS: Detach!
02:16:57:03,02:16:59:15,"AMELIA: Goodbye, TARS. TARS: Goodbye, Dr. Brand."
02:16:59:19,02:17:02:19,"- See you on the other side, Coop. - See you there, Slick!"
02:17:05:15,02:17:07:15,(ALARM BEEPING)
02:17:11:07,02:17:12:21,"Okay, CASE."
02:17:13:22,02:17:17:08,#NAME?
